16/05/2021,08:06,39.48,286005.22,0.001196
16/05/2021,08:11,39.38,282566.70,0.00119
16/05/2021,08:16,39.27,283674.08,0.001182
16/05/2021,08:21,39.28,282931.84,0.001184
16/05/2021,08:26,39.24,282668.27,0.001185
16/05/2021,08:31,39.20,282331.65,0.001186
16/05/2021,08:36,39.25,282399.17,0.001186
16/05/2021,08:41,39.09,282059.69,0.001175
16/05/2021,08:46,39.09,281924.95,0.001178
16/05/2021,08:51,39.22,281924.95,0.001178
16/05/2021,08:56,39.20,280938.09,0.00117
16/05/2021,09:01,39.36,281280.67,0.001174
16/05/2021,09:06,39.42,281673.41,0.00118
16/05/2021,09:11,39.31,281276.97,0.00118
16/05/2021,09:16,39.30,281489.71,0.001178
16/05/2021,09:21,39.30,281908.02,0.001178
16/05/2021,09:27,39.47,281414.88,0.001183
16/05/2021,09:32,39.53,281498.36,0.001183
16/05/2021,09:37,39.52,283142.66,0.001183
16/05/2021,09:42,39.45,283142.66,0.001192
16/05/2021,09:47,39.39,282604.61,0.001189
16/05/2021,09:52,39.32,282906.33,0.001197
16/05/2021,09:57,39.32,282449.33,0.001189
16/05/2021,10:02,39.23,282837.43,0.001186
16/05/2021,10:07,39.16,283354.54,0.001187
16/05/2021,10:12,39.25,283599.58,0.001188
16/05/2021,10:17,39.21,283599.58,0.001188
16/05/2021,10:22,39.33,283892.34,0.001184
16/05/2021,10:27,39.32,284180.10,0.001189
16/05/2021,10:32,39.25,284418.12,0.00119
16/05/2021,10:37,39.25,283965.31,0.001185
16/05/2021,10:42,39.23,284184.40,0.001179
16/05/2021,10:47,39.20,285443.22,0.001179
16/05/2021,10:52,39.29,285443.22,0.001184
16/05/2021,10:57,39.39,284622.64,0.001196
16/05/2021,11:02,39.32,284606.15,0.001195
16/05/2021,11:07,39.52,284801.01,0.001198
16/05/2021,11:12,39.38,283717.25,0.001193
16/05/2021,11:17,39.34,284097.52,0.001204
16/05/2021,11:22,39.34,283774.37,0.001214
16/05/2021,11:27,39.24,283774.37,0.001214
16/05/2021,11:33,39.26,283466.09,0.001211
16/05/2021,11:38,39.24,283055.10,0.001209
16/05/2021,11:43,39.19,281930.85,0.001201
16/05/2021,11:48,39.04,282031.39,0.0012
16/05/2021,11:53,38.88,280770.00,0.001193
16/05/2021,11:58,38.81,280740.06,0.001193
16/05/2021,12:03,38.81,280537.45,0.001197
16/05/2021,12:08,38.92,281183.86,0.001197
16/05/2021,12:13,38.87,281155.55,0.001195
16/05/2021,12:18,38.83,279922.44,0.001192
16/05/2021,12:23,38.76,279922.44,0.001186
16/05/2021,12:28,38.75,280583.05,0.001192
16/05/2021,12:33,38.39,279852.72,0.001181
16/05/2021,12:38,38.52,279728.89,0.001181
16/05/2021,12:43,38.52,279272.26,0.001177
16/05/2021,12:48,38.47,279201.49,0.001174
16/05/2021,12:53,38.21,275727.78,0.001175
16/05/2021,12:58,38.25,275513.54,0.001168
16/05/2021,13:03,38.35,274048.97,0.001169
16/05/2021,13:08,38.49,275116.99,0.001178
16/05/2021,13:13,38.55,275116.99,0.001172
