unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1601391600000,2020-09-29 15:00:00,ETH/USDT,356.92,358.21,354.78,355.17,69098.627,24625260.11373,26067
1601395200000,2020-09-29 16:00:00,ETH/USDT,355.17,355.55,352.58,354.54,105849.902,37482648.33803,34410
1601398800000,2020-09-29 17:00:00,ETH/USDT,354.54,354.74,351.50,353.58,72998.268,25767976.67523,26369
1601402400000,2020-09-29 18:00:00,ETH/USDT,353.58,356.18,353.27,355.22,55535.135,19707004.91869,22777
1601406000000,2020-09-29 19:00:00,ETH/USDT,355.18,357.40,354.94,356.10,52745.647,18785173.13626,21983
1601409600000,2020-09-29 20:00:00,ETH/USDT,356.13,358.88,356.12,357.56,56507.495,20203619.95347,24894
1601413200000,2020-09-29 21:00:00,ETH/USDT,357.56,358.16,356.67,357.54,20178.522,7211585.43533,17122
1601416800000,2020-09-29 22:00:00,ETH/USDT,357.54,358.65,356.23,357.45,33938.972,12132555.52732,18578
1601420400000,2020-09-29 23:00:00,ETH/USDT,357.45,360.55,357.38,359.70,67074.278,24110539.31625,27009
1601424000000,2020-09-30 00:00:00,ETH/USDT,359.70,359.93,357.32,357.54,45922.043,16457897.27778,19653
1601427600000,2020-09-30 01:00:00,ETH/USDT,357.53,358.64,354.84,356.32,61168.363,21837289.82050,21803
1601431200000,2020-09-30 02:00:00,ETH/USDT,356.31,357.70,356.12,356.28,40057.754,14293339.28550,17787
1601434800000,2020-09-30 03:00:00,ETH/USDT,356.28,356.67,355.32,355.51,29176.983,10387777.91164,17823
1601438400000,2020-09-30 04:00:00,ETH/USDT,355.52,356.16,353.55,355.89,62356.104,22141343.29739,21151
1601442000000,2020-09-30 05:00:00,ETH/USDT,355.89,356.28,354.00,354.00,31464.152,11173278.46331,17641
1601445600000,2020-09-30 06:00:00,ETH/USDT,354.00,356.11,353.23,355.48,40850.887,14500023.70083,21434
1601449200000,2020-09-30 07:00:00,ETH/USDT,355.48,356.49,354.20,354.74,37468.038,13316513.50766,19580
1601452800000,2020-09-30 08:00:00,ETH/USDT,354.74,356.10,353.71,355.26,40509.592,14381337.76003,19055
1601456400000,2020-09-30 09:00:00,ETH/USDT,355.24,355.24,353.00,354.37,59004.723,20879472.02676,24416
1601460000000,2020-09-30 10:00:00,ETH/USDT,354.38,355.60,354.30,355.07,30478.721,10818016.25849,18726
1601463600000,2020-09-30 11:00:00,ETH/USDT,355.07,355.33,352.47,352.67,57239.558,20231193.46663,25856
1601467200000,2020-09-30 12:00:00,ETH/USDT,352.67,355.69,351.02,354.87,81462.228,28830701.74863,27211
1601470800000,2020-09-30 13:00:00,ETH/USDT,354.87,356.11,354.48,355.36,45080.869,16010413.34309,19612
1601474400000,2020-09-30 14:00:00,ETH/USDT,355.37,356.74,355.13,355.24,46872.792,16684931.30666,19995
1601478000000,2020-09-30 15:00:00,ETH/USDT,355.23,357.50,355.22,357.09,44964.493,16040913.28843,19893
1601481600000,2020-09-30 16:00:00,ETH/USDT,357.10,358.58,356.21,357.51,55763.153,19940839.30052,22414
1601485200000,2020-09-30 17:00:00,ETH/USDT,357.51,358.39,356.12,356.95,32556.241,11624835.58296,15089
1601488800000,2020-09-30 18:00:00,ETH/USDT,356.96,357.34,354.50,355.72,70983.100,25261157.65281,22510
1601492400000,2020-09-30 19:00:00,ETH/USDT,355.67,355.96,354.33,355.18,48658.380,17278644.35884,17417
1601496000000,2020-09-30 20:00:00,ETH/USDT,355.21,356.89,354.61,356.55,45008.960,16003796.47311,16914
1601499600000,2020-09-30 21:00:00,ETH/USDT,356.55,358.25,356.55,357.10,39186.683,14004811.71622,18623
1601503200000,2020-09-30 22:00:00,ETH/USDT,357.10,360.00,356.85,358.97,57259.354,20548632.70811,20938
1601506800000,2020-09-30 23:00:00,ETH/USDT,358.93,361.55,358.86,359.71,64562.320,23248994.38309,22706
1601510400000,2020-10-01 00:00:00,ETH/USDT,359.71,361.14,358.61,359.23,50622.082,18214023.56271,21554
1601514000000,2020-10-01 01:00:00,ETH/USDT,359.23,361.40,358.56,361.24,40918.071,14729076.19335,19442
1601517600000,2020-10-01 02:00:00,ETH/USDT,361.25,364.23,361.20,362.42,79258.379,28762382.06625,27328
1601521200000,2020-10-01 03:00:00,ETH/USDT,362.43,363.09,361.76,362.37,29000.086,10507261.01547,15625
1601524800000,2020-10-01 04:00:00,ETH/USDT,362.37,363.98,361.86,362.19,42132.563,15286771.89252,17125
1601528400000,2020-10-01 05:00:00,ETH/USDT,362.18,362.35,360.06,361.71,39026.031,14105397.88787,16557
1601532000000,2020-10-01 06:00:00,ETH/USDT,361.71,363.56,361.70,362.76,42064.713,15253407.77647,17438
1601535600000,2020-10-01 07:00:00,ETH/USDT,362.75,363.95,362.14,363.87,37952.532,13782574.57851,16248
1601539200000,2020-10-01 08:00:00,ETH/USDT,363.83,370.44,362.74,367.22,192807.314,70664971.97208,50625
1601542800000,2020-10-01 09:00:00,ETH/USDT,367.22,368.10,366.94,367.68,34845.113,12806264.82456,22049
1601546400000,2020-10-01 10:00:00,ETH/USDT,367.68,368.12,366.15,366.63,44164.778,16204521.71874,19903
1601550000000,2020-10-01 11:00:00,ETH/USDT,366.63,368.68,366.32,368.47,37018.906,13596073.78061,17485
1601553600000,2020-10-01 12:00:00,ETH/USDT,368.47,369.14,366.55,367.69,43621.562,16039930.09295,21475
1601557200000,2020-10-01 13:00:00,ETH/USDT,367.68,367.94,365.49,365.90,50860.617,18653716.61340,22777
1601560800000,2020-10-01 14:00:00,ETH/USDT,365.87,366.49,364.22,365.79,70851.476,25877501.61200,25362
1601564400000,2020-10-01 15:00:00,ETH/USDT,365.83,366.59,360.84,361.05,123533.475,44891391.79810,34899
1601568000000,2020-10-01 16:00:00,ETH/USDT,361.01,361.05,345.56,349.87,539483.231,190518259.70091,111734
1601571600000,2020-10-01 17:00:00,ETH/USDT,349.86,350.86,346.01,346.01,165404.259,57599795.99192,44318
1601575200000,2020-10-01 18:00:00,ETH/USDT,346.00,352.68,345.10,351.85,137978.271,48166647.15418,35847
1601578800000,2020-10-01 19:00:00,ETH/USDT,351.84,354.17,350.60,352.99,93795.457,33048103.79002,28405
1601582400000,2020-10-01 20:00:00,ETH/USDT,352.99,352.99,349.32,351.43,77398.865,27162624.45867,25555
1601586000000,2020-10-01 21:00:00,ETH/USDT,351.43,353.15,350.09,350.71,38055.005,13381583.40177,19657
1601589600000,2020-10-01 22:00:00,ETH/USDT,350.71,352.95,350.06,351.59,45873.551,16144854.36196,19382
1601593200000,2020-10-01 23:00:00,ETH/USDT,351.59,352.99,351.05,352.53,31742.741,11174534.11605,15074
1601596800000,2020-10-02 00:00:00,ETH/USDT,352.54,352.55,349.62,350.73,63963.593,22445943.73176,24695
1601600400000,2020-10-02 01:00:00,ETH/USDT,350.73,353.77,350.70,351.71,46814.782,16496145.05842,18080
1601604000000,2020-10-02 02:00:00,ETH/USDT,351.71,352.88,351.05,351.32,32468.795,11426630.19615,16053
1601607600000,2020-10-02 03:00:00,ETH/USDT,351.30,353.10,351.26,353.02,33425.719,11767950.88450,14805
1601611200000,2020-10-02 04:00:00,ETH/USDT,353.08,354.34,351.11,351.16,45924.453,16204847.65963,19212
1601614800000,2020-10-02 05:00:00,ETH/USDT,351.16,351.19,341.52,342.63,312781.362,107947125.09367,66930
1601618400000,2020-10-02 06:00:00,ETH/USDT,342.56,344.67,339.68,343.94,127838.195,43792017.88213,30766
1601622000000,2020-10-02 07:00:00,ETH/USDT,343.94,344.40,341.71,342.16,63579.208,21792745.19567,23650
1601625600000,2020-10-02 08:00:00,ETH/USDT,342.16,343.40,336.00,338.29,163820.169,55696203.61864,42669
1601629200000,2020-10-02 09:00:00,ETH/USDT,338.29,341.51,336.27,338.10,134373.968,45460322.45643,39326
1601632800000,2020-10-02 10:00:00,ETH/USDT,338.11,339.65,334.01,337.99,131678.581,44326144.25629,35837
1601636400000,2020-10-02 11:00:00,ETH/USDT,337.98,339.70,336.78,336.90,75590.653,25569454.58082,24988
1601640000000,2020-10-02 12:00:00,ETH/USDT,336.88,339.50,336.24,339.47,70207.184,23753616.74493,23530
1601643600000,2020-10-02 13:00:00,ETH/USDT,339.47,344.00,336.68,341.89,149817.234,51032980.27386,39448
1601647200000,2020-10-02 14:00:00,ETH/USDT,341.90,346.36,341.90,344.16,106519.041,36597578.31635,31009
1601650800000,2020-10-02 15:00:00,ETH/USDT,344.16,345.27,342.19,342.93,65383.729,22496386.96146,24767
1601654400000,2020-10-02 16:00:00,ETH/USDT,342.91,345.34,341.16,344.52,83397.260,28649630.38569,26945
1601658000000,2020-10-02 17:00:00,ETH/USDT,344.51,345.05,343.05,344.04,42932.075,14776914.56345,17713
1601661600000,2020-10-02 18:00:00,ETH/USDT,344.04,344.65,342.50,344.35,31858.802,10948440.86092,15599
1601665200000,2020-10-02 19:00:00,ETH/USDT,344.34,344.57,342.91,343.13,33442.810,11499041.11424,14839
1601668800000,2020-10-02 20:00:00,ETH/USDT,343.07,347.80,342.94,346.43,59227.603,20487673.03691,20396
1601672400000,2020-10-02 21:00:00,ETH/USDT,346.52,346.85,341.06,341.85,44163.957,15184702.19190,20274
1601676000000,2020-10-02 22:00:00,ETH/USDT,341.85,345.43,341.78,344.64,43330.645,14888635.17319,17887
1601679600000,2020-10-02 23:00:00,ETH/USDT,344.63,346.24,344.54,345.41,29328.689,10134376.73320,15504
1601683200000,2020-10-03 00:00:00,ETH/USDT,345.44,345.88,343.38,343.80,33875.139,11669147.82386,16969
1601686800000,2020-10-03 01:00:00,ETH/USDT,343.79,345.56,343.63,345.48,24378.070,8400683.78977,14629
1601690400000,2020-10-03 02:00:00,ETH/USDT,345.46,346.39,344.82,345.56,25415.613,8785356.33161,14645
1601694000000,2020-10-03 03:00:00,ETH/USDT,345.56,349.00,345.15,347.80,60302.102,20949934.16466,20484
1601697600000,2020-10-03 04:00:00,ETH/USDT,347.80,348.36,346.65,347.68,25867.840,8988906.83955,14956
1601701200000,2020-10-03 05:00:00,ETH/USDT,347.68,347.89,345.60,346.11,31036.928,10754625.96805,15484
1601704800000,2020-10-03 06:00:00,ETH/USDT,346.10,346.72,344.18,345.55,38528.250,13302093.95025,15851
1601708400000,2020-10-03 07:00:00,ETH/USDT,345.55,346.90,344.95,345.81,29426.685,10175814.61967,14531
1601712000000,2020-10-03 08:00:00,ETH/USDT,345.80,347.45,344.09,345.42,54848.835,18984572.51899,18029
1601715600000,2020-10-03 09:00:00,ETH/USDT,345.41,347.10,344.80,345.90,34293.441,11860475.41886,17532
1601719200000,2020-10-03 10:00:00,ETH/USDT,345.90,347.99,345.63,347.88,31654.448,10986519.66898,16582
1601722800000,2020-10-03 11:00:00,ETH/USDT,347.89,349.91,347.08,347.29,47506.529,16542319.89665,19944
1601726400000,2020-10-03 12:00:00,ETH/USDT,347.28,347.47,345.28,346.13,40610.931,14060129.06481,18826
1601730000000,2020-10-03 13:00:00,ETH/USDT,346.14,346.76,345.63,345.84,25033.155,8665082.05544,13678
1601733600000,2020-10-03 14:00:00,ETH/USDT,345.83,347.15,345.68,346.21,22041.677,7637173.68223,13671
1601737200000,2020-10-03 15:00:00,ETH/USDT,346.22,347.66,346.08,347.17,25594.401,8874280.47297,13284
1601740800000,2020-10-03 16:00:00,ETH/USDT,347.18,348.85,346.41,347.60,46646.772,16205187.60384,17557
1601744400000,2020-10-03 17:00:00,ETH/USDT,347.59,348.34,346.83,347.82,22752.959,7906843.23042,12720
1601748000000,2020-10-03 18:00:00,ETH/USDT,347.83,350.86,347.73,350.07,64110.868,22430915.11650,20005
1601751600000,2020-10-03 19:00:00,ETH/USDT,350.08,350.80,349.70,349.84,28509.236,9985509.42299,13286
1601755200000,2020-10-03 20:00:00,ETH/USDT,349.84,350.44,348.26,348.89,30393.928,10614336.92406,14269
1601758800000,2020-10-03 21:00:00,ETH/USDT,348.89,349.24,348.24,348.54,12673.439,4417753.22795,14355
1601762400000,2020-10-03 22:00:00,ETH/USDT,348.53,348.71,345.88,347.29,36939.589,12823001.91174,15696
1601766000000,2020-10-03 23:00:00,ETH/USDT,347.30,347.64,345.35,345.72,31681.066,10975679.65750,14106
1601769600000,2020-10-04 00:00:00,ETH/USDT,345.69,347.05,344.60,346.62,33851.608,11714015.13534,13392
1601773200000,2020-10-04 01:00:00,ETH/USDT,346.61,346.75,343.68,345.01,58206.980,20082650.99075,17872
1601776800000,2020-10-04 02:00:00,ETH/USDT,345.00,345.86,343.81,345.86,26187.006,9030623.99927,14430
1601780400000,2020-10-04 03:00:00,ETH/USDT,345.86,346.50,345.40,345.64,22999.273,7956327.34151,13429
1601784000000,2020-10-04 04:00:00,ETH/USDT,345.63,346.95,345.59,346.71,18655.261,6463925.32096,11883
1601787600000,2020-10-04 05:00:00,ETH/USDT,346.72,347.11,346.22,346.47,15704.339,5445090.93525,12730
1601791200000,2020-10-04 06:00:00,ETH/USDT,346.46,349.46,346.44,348.89,71145.714,24790218.99168,22439
1601794800000,2020-10-04 07:00:00,ETH/USDT,348.88,349.66,347.87,348.18,35679.949,12435120.33256,16112
1601798400000,2020-10-04 08:00:00,ETH/USDT,348.17,349.19,347.12,347.60,38934.022,13553806.64963,14116
1601802000000,2020-10-04 09:00:00,ETH/USDT,347.59,347.91,346.50,347.02,25718.615,8928469.08427,13950
1601805600000,2020-10-04 10:00:00,ETH/USDT,347.01,347.34,344.92,346.26,55923.671,19348394.43125,18322
1601809200000,2020-10-04 11:00:00,ETH/USDT,346.25,347.58,345.91,347.47,29445.966,10208014.13291,14545
1601812800000,2020-10-04 12:00:00,ETH/USDT,347.47,347.87,344.34,347.84,52281.938,18097208.76647,16901
1601816400000,2020-10-04 13:00:00,ETH/USDT,347.83,349.72,347.22,347.63,62872.972,21913838.45826,20363
1601820000000,2020-10-04 14:00:00,ETH/USDT,347.63,348.40,346.75,347.41,29734.422,10334545.59961,16913
1601823600000,2020-10-04 15:00:00,ETH/USDT,347.41,348.03,346.01,346.52,24540.669,8516126.72219,14636
1601827200000,2020-10-04 16:00:00,ETH/USDT,346.53,347.99,346.26,347.92,21564.763,7490220.08614,15469
1601830800000,2020-10-04 17:00:00,ETH/USDT,347.92,348.66,347.36,348.19,18876.861,6570240.41796,14389
1601834400000,2020-10-04 18:00:00,ETH/USDT,348.19,352.32,348.19,350.76,136957.561,48028453.40781,31116
1601838000000,2020-10-04 19:00:00,ETH/USDT,350.77,354.25,350.65,352.70,82279.801,28978022.01960,24548
1601841600000,2020-10-04 20:00:00,ETH/USDT,352.70,354.30,350.84,351.58,63851.665,22510835.63424,19739
1601845200000,2020-10-04 21:00:00,ETH/USDT,351.59,352.49,351.15,351.46,17288.910,6082564.29292,13521
1601848800000,2020-10-04 22:00:00,ETH/USDT,351.46,352.71,351.00,351.90,27466.388,9662018.81778,13454
1601852400000,2020-10-04 23:00:00,ETH/USDT,351.90,352.42,351.66,352.23,23843.569,8393682.82318,12231
1601856000000,2020-10-05 00:00:00,ETH/USDT,352.15,356.51,351.85,354.00,105570.302,37407864.49870,30393
1601859600000,2020-10-05 01:00:00,ETH/USDT,353.99,354.68,353.10,353.33,32392.902,11459272.13226,12737
1601863200000,2020-10-05 02:00:00,ETH/USDT,353.32,353.90,353.00,353.75,19443.607,6874254.52630,12574
1601866800000,2020-10-05 03:00:00,ETH/USDT,353.75,353.91,351.00,351.89,47363.954,16684884.87444,17187
1601870400000,2020-10-05 04:00:00,ETH/USDT,351.89,352.19,350.76,351.22,45017.242,15822033.12652,15145
1601874000000,2020-10-05 05:00:00,ETH/USDT,351.22,352.32,350.98,351.89,20159.002,7090501.23658,13778
1601877600000,2020-10-05 06:00:00,ETH/USDT,351.89,351.89,348.20,350.49,76249.908,26671764.33699,22340
1601881200000,2020-10-05 07:00:00,ETH/USDT,350.48,351.26,349.56,350.74,39692.299,13915179.59313,15558
1601884800000,2020-10-05 08:00:00,ETH/USDT,350.73,351.30,349.79,350.05,31034.284,10881600.97262,14815
1601888400000,2020-10-05 09:00:00,ETH/USDT,350.05,352.19,349.50,351.23,35371.629,12418739.85669,18689
1601892000000,2020-10-05 10:00:00,ETH/USDT,351.20,351.85,350.32,351.23,23287.506,8174571.21102,12701
1601895600000,2020-10-05 11:00:00,ETH/USDT,351.22,352.41,350.29,350.35,32189.175,11306591.14747,14604
1601899200000,2020-10-05 12:00:00,ETH/USDT,350.34,352.62,349.71,352.37,47337.981,16627586.93991,19097
1601902800000,2020-10-05 13:00:00,ETH/USDT,352.35,354.20,351.56,352.47,76405.550,26947732.46215,22157
1601906400000,2020-10-05 14:00:00,ETH/USDT,352.52,354.60,351.51,352.57,78447.004,27671992.71977,24870
1601910000000,2020-10-05 15:00:00,ETH/USDT,352.56,353.33,352.05,352.63,25625.123,9035561.59980,13407
1601913600000,2020-10-05 16:00:00,ETH/USDT,352.62,353.79,351.70,353.78,37290.470,13155988.89034,17303
1601917200000,2020-10-05 17:00:00,ETH/USDT,353.79,353.82,350.21,350.71,37482.907,13186934.41405,16578
1601920800000,2020-10-05 18:00:00,ETH/USDT,350.71,351.50,349.12,351.25,53437.753,18724472.23207,17686
1601924400000,2020-10-05 19:00:00,ETH/USDT,351.25,352.00,351.01,351.33,24384.882,8569869.16745,13552
1601928000000,2020-10-05 20:00:00,ETH/USDT,351.33,352.23,350.80,351.55,22799.102,8014647.66713,13654
1601931600000,2020-10-05 21:00:00,ETH/USDT,351.54,352.95,351.54,352.32,16166.809,5697492.32634,14257
1601935200000,2020-10-05 22:00:00,ETH/USDT,352.32,353.50,351.80,352.32,19284.066,6801475.95656,15097
1601938800000,2020-10-05 23:00:00,ETH/USDT,352.32,353.88,351.81,353.45,32626.367,11511639.12510,15234
1601942400000,2020-10-06 00:00:00,ETH/USDT,353.45,354.95,351.77,352.23,60189.544,21286764.87733,20397
1601946000000,2020-10-06 01:00:00,ETH/USDT,352.23,352.92,351.64,352.54,20342.940,7166551.51525,15269
1601949600000,2020-10-06 02:00:00,ETH/USDT,352.53,354.42,352.53,353.02,27564.286,9742582.52110,18078
1601953200000,2020-10-06 03:00:00,ETH/USDT,353.05,354.01,352.58,353.35,19844.597,7010706.07862,14455
1601956800000,2020-10-06 04:00:00,ETH/USDT,353.35,354.53,353.34,353.91,31953.163,11313042.31755,16470
1601960400000,2020-10-06 05:00:00,ETH/USDT,353.90,353.91,352.78,353.35,31326.828,11066013.85121,17608
1601964000000,2020-10-06 06:00:00,ETH/USDT,353.34,353.72,352.30,352.97,28977.051,10225308.22039,16068
1601967600000,2020-10-06 07:00:00,ETH/USDT,352.97,353.39,350.45,350.51,51180.465,18001744.24229,18759
1601971200000,2020-10-06 08:00:00,ETH/USDT,350.50,351.95,349.29,351.72,58966.295,20674213.78539,21857
1601974800000,2020-10-06 09:00:00,ETH/USDT,351.71,352.47,351.49,352.05,22898.693,8058368.92852,16010
1601978400000,2020-10-06 10:00:00,ETH/USDT,352.05,352.18,349.33,349.33,55576.529,19486040.51557,20115
1601982000000,2020-10-06 11:00:00,ETH/USDT,349.33,349.34,343.38,346.01,175417.285,60688182.27530,50127
1601985600000,2020-10-06 12:00:00,ETH/USDT,346.00,346.97,344.50,345.45,56654.997,19594826.09159,25113
1601989200000,2020-10-06 13:00:00,ETH/USDT,345.45,347.35,344.64,344.81,50093.483,17332725.32433,25166
1601992800000,2020-10-06 14:00:00,ETH/USDT,344.81,346.58,343.60,344.32,61906.490,21353130.54670,26124
1601996400000,2020-10-06 15:00:00,ETH/USDT,344.29,353.89,340.71,351.24,285474.278,99087336.35976,69309
1602000000000,2020-10-06 16:00:00,ETH/USDT,351.24,352.00,349.38,349.70,70285.877,24637288.05619,28740
1602003600000,2020-10-06 17:00:00,ETH/USDT,349.71,350.32,347.80,348.37,42328.255,14769111.14882,19886
1602007200000,2020-10-06 18:00:00,ETH/USDT,348.37,349.65,342.00,343.00,116627.585,40309164.77549,33190
1602010800000,2020-10-06 19:00:00,ETH/USDT,342.91,342.94,339.07,340.23,186301.262,63518043.33180,45151
1602014400000,2020-10-06 20:00:00,ETH/USDT,340.23,341.10,336.48,337.29,98625.635,33430578.59238,31895
1602018000000,2020-10-06 21:00:00,ETH/USDT,337.30,339.42,336.44,338.90,46962.317,15882061.85799,22319
1602021600000,2020-10-06 22:00:00,ETH/USDT,338.90,341.37,338.43,339.30,47742.937,16232828.22975,20795
1602025200000,2020-10-06 23:00:00,ETH/USDT,339.29,340.89,338.67,340.65,38060.110,12930941.88808,18930
1602028800000,2020-10-07 00:00:00,ETH/USDT,340.66,340.76,338.50,339.01,53428.909,18136369.53249,21725
1602032400000,2020-10-07 01:00:00,ETH/USDT,339.01,339.73,332.22,336.76,117187.816,39351577.02448,41035
1602036000000,2020-10-07 02:00:00,ETH/USDT,336.76,338.88,336.43,338.05,50879.186,17186102.09523,23925
1602039600000,2020-10-07 03:00:00,ETH/USDT,338.02,338.31,335.00,336.61,46986.704,15827609.24601,21836
1602043200000,2020-10-07 04:00:00,ETH/USDT,336.63,338.66,335.72,338.13,41310.889,13936443.30118,20486
1602046800000,2020-10-07 05:00:00,ETH/USDT,338.12,340.12,336.80,339.15,62242.024,21091832.52786,23992
1602050400000,2020-10-07 06:00:00,ETH/USDT,339.17,341.50,338.80,340.75,59778.098,20332601.15755,23852
1602054000000,2020-10-07 07:00:00,ETH/USDT,340.78,342.21,339.43,341.03,53508.058,18229170.64930,22484
1602057600000,2020-10-07 08:00:00,ETH/USDT,341.03,341.80,339.31,340.04,38955.883,13254394.02884,21593
1602061200000,2020-10-07 09:00:00,ETH/USDT,340.04,340.24,336.52,338.56,73871.718,24983222.27038,27655
1602064800000,2020-10-07 10:00:00,ETH/USDT,338.56,340.00,337.21,339.36,49605.663,16796030.02686,22289
1602068400000,2020-10-07 11:00:00,ETH/USDT,339.36,339.78,337.87,339.12,32301.308,10949510.35139,19958
1602072000000,2020-10-07 12:00:00,ETH/USDT,339.11,342.00,339.11,341.00,71822.958,24483957.28889,28263
1602075600000,2020-10-07 13:00:00,ETH/USDT,341.00,342.30,340.40,340.86,48097.462,16410040.34608,21236
1602079200000,2020-10-07 14:00:00,ETH/USDT,340.85,341.24,339.51,341.08,43473.424,14799221.71123,19786
1602082800000,2020-10-07 15:00:00,ETH/USDT,341.08,342.74,340.19,340.49,60758.352,20737954.90808,23769
1602086400000,2020-10-07 16:00:00,ETH/USDT,340.49,340.57,337.34,338.64,93924.311,31817461.35851,31280
1602090000000,2020-10-07 17:00:00,ETH/USDT,338.63,339.35,337.07,338.35,54342.213,18386474.37758,24494
1602093600000,2020-10-07 18:00:00,ETH/USDT,338.35,341.74,338.32,341.24,53506.205,18228640.91603,23274
1602097200000,2020-10-07 19:00:00,ETH/USDT,341.23,342.90,340.66,340.88,45102.758,15407818.24626,19841
